ax,ay,az,gx,gy,gz,state
0.025146,1.007080,-0.126221,-3.297710,-0.854962,0.793893,open
0.036621,1.007812,-0.121338,-3.358779,-0.732824,0.671756,open
0.025879,1.008057,-0.113525,-3.419847,-1.038168,0.854962,open
0.023438,1.008545,-0.111328,-3.236641,-0.977099,0.793893,open
0.025635,1.006348,-0.113525,-3.297710,-0.732824,0.854962,open
0.033691,1.003174,-0.123291,-3.236641,-1.038168,0.793893,open
0.020752,1.008789,-0.119873,-3.419847,-0.916031,0.854962,open
0.026611,1.017090,-0.120850,-3.297710,-1.038168,0.916031,open
0.021240,1.007080,-0.107422,-3.297710,-0.854962,0.732824,open
0.027588,1.008545,-0.118408,-3.114504,-0.916031,0.732824,open
0.030029,1.005615,-0.115723,-3.358779,-1.038168,0.793893,open
0.025391,1.005615,-0.123291,-3.419847,-0.854962,0.977099,open
0.023193,1.010498,-0.116699,-3.297710,-0.916031,0.732824,open
0.027344,1.008545,-0.114746,-3.175573,-1.038168,0.793893,open
0.027588,1.012939,-0.114258,-3.114504,-0.977099,1.099237,open
0.025391,1.004883,-0.115723,-3.358779,-1.038168,0.793893,open
0.031738,1.008789,-0.112793,-3.419847,-1.038168,0.916031,open
0.028809,1.011475,-0.112305,-3.236641,-1.038168,0.854962,open
0.034668,1.010986,-0.127441,-3.114504,-1.099237,0.671756,open
0.024414,1.010010,-0.111572,-3.114504,-0.916031,0.732824,open
0.027100,1.011230,-0.109863,-3.114504,-0.854962,0.671756,open
0.031982,1.010254,-0.106689,-3.175573,-0.977099,0.732824,open
0.030029,1.009277,-0.108154,-3.358779,-0.671756,0.916031,open
0.027344,1.011230,-0.119629,-3.297710,-0.793893,0.732824,open
0.032959,1.011719,-0.112305,-3.236641,-0.671756,0.916031,open
0.028320,1.007080,-0.119385,-3.297710,-0.854962,0.671756,open
0.029053,1.007568,-0.115479,-3.114504,-0.854962,0.732824,open
0.026611,1.008545,-0.116455,-3.114504,-0.671756,0.793893,open
0.028564,1.008057,-0.110107,-3.358779,-1.038168,0.671756,open
0.028076,1.004883,-0.123535,-3.358779,-0.916031,0.732824,open
0.025146,1.005615,-0.112793,-3.114504,-0.916031,0.793893,open
0.025879,1.006836,-0.116699,-3.358779,-0.977099,0.793893,open
0.028809,1.009521,-0.114746,-3.114504,-0.793893,0.854962,open
0.029053,1.005615,-0.117920,-3.358779,-0.977099,0.671756,open
0.023682,1.006592,-0.113770,-3.236641,-0.916031,0.671756,open
0.026123,1.007812,-0.115479,-3.175573,-0.854962,0.916031,open
0.030762,1.011719,-0.108398,-3.297710,-0.916031,0.793893,open
0.028320,1.014893,-0.117188,-3.236641,-0.610687,0.854962,open
0.028320,1.007568,-0.119873,-3.297710,-0.854962,0.732824,open
0.029541,1.010986,-0.117920,-3.236641,-0.793893,0.916031,open
0.027588,1.007080,-0.111572,-3.114504,-0.732824,0.793893,open
0.025146,1.010254,-0.115723,-3.297710,-0.488550,0.854962,open
0.028320,1.007568,-0.114258,-3.480916,-0.793893,0.916031,open
0.025635,1.010010,-0.115234,-3.297710,-0.488550,0.977099,open
0.025391,1.008301,-0.117676,-3.297710,-0.732824,0.671756,open
0.026855,1.012207,-0.107178,-3.236641,-0.610687,0.671756,open
0.026855,1.009033,-0.107666,-3.358779,-0.488550,0.732824,open
0.025391,1.009766,-0.116211,-3.114504,-0.549618,0.671756,open
0.024658,1.007324,-0.111328,-3.175573,-0.366412,0.854962,open
0.030518,1.013672,-0.111816,-3.236641,-0.488550,0.610687,open
0.025146,1.006348,-0.108887,-3.358779,-0.488550,0.671756,open
0.025635,1.006836,-0.114502,-3.114504,-0.427481,0.916031,open
0.026611,1.008057,-0.118164,-3.236641,-0.488550,0.793893,open
0.024902,1.010254,-0.113525,-3.175573,-0.427481,0.732824,open
0.027588,1.014160,-0.117188,-3.236641,-0.366412,0.793893,open
0.030029,1.005615,-0.121582,-3.541985,-0.488550,0.793893,open
0.029053,1.006104,-0.124756,-3.236641,-0.549618,0.916031,open
0.022705,1.013428,-0.111328,-3.297710,-0.549618,0.732824,open
0.025146,1.009277,-0.118164,-3.236641,-0.488550,0.793893,open
0.032227,1.011475,-0.116455,-3.236641,-0.305344,0.671756,open
0.029053,1.011963,-0.115479,-3.175573,-0.366412,0.854962,open
0.024658,1.010986,-0.119873,-3.419847,-0.366412,0.916031,open
0.023926,1.004395,-0.115234,-3.297710,-0.488550,0.793893,open
0.033936,1.009033,-0.110107,-3.297710,-0.244275,0.793893,open
0.026855,1.007080,-0.116699,-3.175573,-0.427481,0.732824,open
0.029785,1.012207,-0.120850,-3.358779,-0.488550,0.793893,open
0.027832,1.008057,-0.121826,-3.236641,-0.427481,0.916031,open
0.031006,1.008789,-0.117676,-3.175573,-0.488550,0.671756,open
0.029297,1.003174,-0.120117,-3.297710,-0.427481,0.793893,open
0.027344,1.009766,-0.109131,-3.175573,-0.488550,0.854962,open
0.026123,1.008057,-0.113281,-3.114504,-0.549618,0.610687,open
0.030518,1.004639,-0.112793,-3.358779,-0.427481,0.732824,open
0.027588,1.010010,-0.111816,-3.358779,-0.366412,0.916031,open
0.023926,1.010986,-0.108643,-3.419847,-0.610687,0.671756,open
0.027100,1.000977,-0.115967,-3.297710,-0.427481,0.854962,open
0.025146,1.007568,-0.118164,-3.175573,-0.366412,0.854962,open
0.032227,1.008545,-0.117188,-2.931298,-0.488550,0.793893,open
0.030029,1.008301,-0.114258,-3.419847,-0.305344,0.916031,open
0.030273,1.004639,-0.123535,-3.419847,-0.671756,0.793893,open
0.028564,1.008057,-0.120361,-3.236641,-0.732824,0.854962,open
0.022217,1.008789,-0.105713,-3.114504,-0.793893,0.732824,open
0.025146,1.008301,-0.109131,-3.236641,-0.916031,0.732824,open
0.034424,1.005859,-0.124512,-3.480916,-0.610687,0.854962,open
0.029541,1.011719,-0.112793,-3.175573,-0.793893,0.793893,open
0.024170,1.004150,-0.127197,-3.419847,-0.793893,0.793893,open
0.029541,1.014160,-0.125732,-3.175573,-0.854962,0.793893,open
0.027100,1.012207,-0.107178,-2.992366,-0.732824,0.793893,open
0.037109,1.007080,-0.110596,-3.297710,-0.671756,0.793893,open
0.029297,1.006836,-0.116943,-3.175573,-0.732824,0.854962,open
0.021484,1.005615,-0.107666,-3.419847,-0.793893,0.732824,open
0.024414,1.002686,-0.111572,-3.175573,-0.488550,0.732824,open
0.029053,1.009033,-0.112061,-3.175573,-0.732824,0.793893,open
0.030762,1.013672,-0.114014,-3.175573,-0.671756,0.916031,open
0.024658,1.008301,-0.106689,-3.297710,-0.366412,0.671756,open
0.019287,1.005371,-0.112793,-3.297710,-0.366412,0.671756,open
0.031250,1.008057,-0.110107,-3.358779,-0.488550,0.854962,open
0.031738,1.007324,-0.115234,-3.297710,-0.366412,0.916031,open
0.034668,1.007812,-0.121338,-3.175573,-0.366412,0.793893,open
0.028320,1.004639,-0.114258,-3.297710,-0.305344,0.610687,open
0.032227,1.006348,-0.113770,-3.236641,-0.366412,0.854962,open
0.030029,1.008545,-0.113525,-3.358779,-0.244275,0.854962,open
0.023193,1.011963,-0.121094,-3.358779,-0.305344,0.732824,open
0.025391,1.007812,-0.119629,-3.297710,-0.244275,0.732824,open
0.022461,1.000977,-0.114258,-3.358779,-0.305344,0.977099,open
0.025391,1.009766,-0.119629,-3.297710,-0.183206,0.793893,open
0.029053,1.011475,-0.120605,-3.175573,-0.244275,0.671756,open
0.021240,1.014648,-0.119385,-3.297710,-0.305344,0.732824,open
0.025391,1.005371,-0.111572,-3.419847,-0.244275,0.854962,open
0.030518,1.011230,-0.113770,-3.358779,-0.244275,0.793893,open
0.029785,1.011719,-0.123047,-3.175573,-0.305344,0.671756,open
0.023926,1.010986,-0.120850,-3.236641,-0.305344,0.793893,open
0.030518,1.010254,-0.120361,-3.419847,-0.366412,0.793893,open
0.027344,1.012451,-0.117188,-3.297710,-0.427481,0.793893,open
0.024902,1.010010,-0.118652,-3.297710,-0.183206,0.671756,open
0.023926,1.006836,-0.109863,-3.175573,-0.244275,0.793893,open
0.026367,1.009277,-0.117676,-3.358779,-0.183206,0.854962,open
0.030029,1.013184,-0.118896,-3.297710,-0.244275,0.916031,open
0.025146,1.004883,-0.109863,-3.297710,-0.061069,0.854962,open
0.023682,1.012451,-0.123047,-3.236641,-0.122137,0.793893,open
0.027100,1.003174,-0.114258,-3.297710,0.061069,0.916031,open
0.031738,1.008789,-0.118408,-3.297710,-0.183206,0.793893,open
0.028076,1.006348,-0.111328,-3.114504,-0.183206,0.854962,open
0.019531,1.008301,-0.123047,-3.236641,-0.183206,0.732824,open
0.024414,1.005859,-0.121826,-3.236641,-0.244275,0.671756,open
0.021240,1.010986,-0.123047,-3.236641,-0.244275,0.793893,open
0.022949,1.012207,-0.123047,-3.358779,-0.305344,0.854962,open
0.022217,1.007324,-0.119385,-3.297710,-0.366412,0.732824,open
0.025879,1.011719,-0.122070,-3.297710,-0.366412,0.732824,open
0.022217,1.007568,-0.117188,-3.297710,-0.366412,0.793893,open
0.024414,1.007324,-0.121338,-3.175573,-0.366412,0.854962,open
0.023193,1.010498,-0.123047,-3.297710,-0.427481,0.671756,open
0.019287,1.010254,-0.119629,-3.236641,-0.305344,0.732824,open
0.027588,1.003662,-0.121338,-3.114504,-0.366412,0.793893,open
0.029297,1.000488,-0.120361,-3.358779,-0.305344,0.854962,open
0.031006,1.007568,-0.122070,-3.236641,-0.488550,0.854962,open
0.024902,1.011719,-0.113281,-3.236641,-0.427481,0.916031,open
0.024170,1.010742,-0.124512,-3.297710,-0.122137,0.732824,open
0.031494,1.005371,-0.119385,-3.297710,-0.305344,0.732824,open
0.027588,1.002930,-0.111084,-3.236641,-0.244275,0.671756,open
0.028076,1.009766,-0.115479,-3.419847,-0.305344,0.793893,open
0.022217,1.010254,-0.111084,-3.175573,-0.488550,0.854962,open
0.027100,1.008545,-0.118896,-3.358779,-0.427481,0.854962,open
0.024170,1.003906,-0.113281,-3.358779,-0.427481,0.732824,open
0.025146,1.006348,-0.118164,-3.236641,-0.427481,0.977099,open
0.022217,1.012207,-0.115479,-3.297710,-0.366412,0.793893,open
0.026855,1.013184,-0.116699,-3.297710,-0.305344,0.732824,open
0.030273,1.008057,-0.110596,-3.297710,-0.366412,0.732824,open
0.024414,1.003418,-0.124756,-3.175573,-0.427481,0.793893,open
0.024658,1.010986,-0.118164,-3.236641,-0.305344,0.671756,open
0.022705,1.008301,-0.132324,-3.114504,-0.427481,0.793893,open
0.020996,1.014404,-0.115234,-3.175573,-0.488550,0.793893,open
0.025635,1.008545,-0.124756,-3.358779,-0.427481,0.916031,open
0.024414,1.009766,-0.116455,-3.236641,-0.305344,0.793893,open
0.025635,1.009277,-0.115723,-3.297710,-0.366412,0.671756,open
0.034180,1.008545,-0.116699,-3.297710,-0.427481,0.732824,open
0.030518,1.008301,-0.118408,-3.175573,-0.488550,0.977099,open
0.029541,1.011963,-0.117920,-3.175573,-0.427481,0.671756,open
0.025879,1.012207,-0.120850,-3.297710,-0.488550,0.793893,open
0.027832,1.013184,-0.114258,-3.297710,-0.427481,0.671756,open
0.029053,1.011475,-0.114258,-3.175573,-0.488550,0.854962,open
0.023438,1.008545,-0.113037,-3.297710,-0.610687,0.854962,open
0.022949,1.003906,-0.118408,-3.175573,-0.244275,0.671756,open
0.023682,1.007080,-0.113037,-3.175573,-0.427481,0.732824,open
0.032959,1.012939,-0.107422,-3.358779,-0.427481,0.671756,open
0.031982,1.004150,-0.117676,-3.297710,-0.305344,0.671756,open
0.019775,1.003418,-0.106689,-3.297710,-0.305344,0.854962,open
0.028809,1.006836,-0.109619,-3.175573,-0.122137,0.854962,open
0.027588,1.008057,-0.120850,-3.175573,-0.122137,0.732824,open
0.031006,1.008057,-0.119629,-3.114504,-0.061069,0.916031,open
0.030273,1.008057,-0.111572,-3.236641,0.000000,0.916031,open
0.028564,1.005615,-0.110596,-3.175573,0.183206,0.793893,open
0.024902,1.007812,-0.104492,-3.236641,0.122137,0.732824,open
0.022461,1.009521,-0.106445,-3.297710,0.000000,0.793893,open
0.022949,1.007324,-0.107666,-3.236641,0.183206,0.671756,open
0.028564,1.003418,-0.114990,-3.175573,0.305344,0.732824,open
0.027344,1.008789,-0.108887,-3.114504,0.244275,0.732824,open
0.021729,1.006592,-0.116943,-3.236641,0.366412,0.732824,open
0.027832,1.006104,-0.110352,-3.358779,0.244275,0.671756,open
0.022217,1.004150,-0.111572,-3.175573,0.366412,0.793893,open
0.027344,1.011230,-0.100098,-3.236641,0.305344,0.854962,open
0.021973,1.010498,-0.112305,-3.236641,0.305344,0.732824,open
0.030029,1.015137,-0.109619,-3.358779,0.427481,0.793893,open
0.020752,1.010986,-0.115479,-3.175573,0.549618,0.916031,open
0.029297,1.008789,-0.117676,-3.236641,0.366412,0.854962,open
0.028809,1.015869,-0.122559,-3.114504,0.549618,0.671756,open
0.026855,1.012695,-0.120605,-3.297710,0.488550,0.793893,open
0.026855,1.011963,-0.111084,-3.114504,0.488550,0.793893,open
0.023682,1.008789,-0.113525,-3.297710,0.549618,0.732824,open
0.028809,1.010010,-0.112305,-3.236641,0.427481,0.793893,open
0.026123,1.008301,-0.110107,-3.358779,0.671756,0.671756,open
0.022461,1.006104,-0.109619,-3.297710,0.610687,0.732824,open
0.028320,1.007324,-0.118164,-3.175573,0.671756,0.793893,open
0.028076,1.011719,-0.123047,-3.358779,0.610687,0.793893,open
0.025635,1.009277,-0.111084,-3.358779,0.488550,0.916031,open
0.030518,1.010010,-0.119629,-3.358779,0.488550,0.732824,open
0.022461,1.006348,-0.114014,-3.236641,0.610687,0.732824,open
0.025879,1.009766,-0.121094,-3.175573,0.671756,0.854962,open
0.026855,1.014404,-0.116211,-3.297710,0.610687,0.793893,open
0.028076,1.008057,-0.118652,-3.419847,0.549618,0.793893,open
0.028564,1.004883,-0.119873,-3.297710,0.610687,0.671756,open
0.024658,1.009521,-0.114014,-3.236641,0.427481,0.854962,open
0.032227,1.002686,-0.128662,-3.175573,0.549618,0.854962,open
0.031006,1.013428,-0.127686,-3.114504,0.610687,0.793893,open
0.022949,1.009766,-0.118652,-3.358779,0.366412,0.732824,open
0.025146,1.006592,-0.120361,-3.114504,0.488550,0.793893,open
0.026855,1.010254,-0.117676,-3.175573,0.427481,0.793893,open
0.028564,1.009033,-0.114990,-3.358779,0.366412,0.732824,open
0.028076,1.005615,-0.118896,-3.358779,0.671756,0.671756,open
0.025635,1.007324,-0.119873,-3.358779,0.183206,0.793893,open
0.030273,1.014893,-0.120361,-3.236641,0.244275,0.916031,open
0.020508,1.001709,-0.118896,-3.358779,0.244275,0.793893,open
0.027588,1.005371,-0.125732,-3.114504,0.183206,0.977099,open
0.032227,1.014648,-0.123291,-3.236641,0.122137,0.732824,open
0.023926,1.008789,-0.119873,-3.358779,0.244275,0.732824,open
0.026855,1.012451,-0.127197,-3.175573,0.061069,0.732824,open
0.028320,1.013428,-0.125000,-3.175573,-0.061069,0.793893,open
0.028076,1.004395,-0.119629,-3.114504,0.122137,0.793893,open
0.024902,1.017334,-0.119141,-3.175573,0.000000,0.854962,open
0.030762,1.008545,-0.122803,-3.358779,-0.061069,0.671756,open
0.027344,1.008301,-0.122559,-3.297710,-0.122137,0.732824,open
0.022949,1.005859,-0.124023,-3.297710,-0.122137,0.854962,open
0.028320,1.013672,-0.121094,-3.236641,-0.244275,0.854962,open
0.029297,1.010742,-0.123779,-3.236641,-0.061069,0.793893,open
0.027832,1.009277,-0.116455,-3.419847,-0.122137,0.854962,open
0.028564,1.009277,-0.114014,-3.419847,-0.244275,0.854962,open
0.024902,1.012207,-0.114258,-3.297710,-0.183206,0.793893,open
0.030029,1.006592,-0.120361,-3.236641,-0.305344,0.671756,open
0.020264,1.005859,-0.112305,-3.297710,-0.244275,0.854962,open
0.024414,1.011230,-0.111328,-3.297710,-0.305344,0.854962,open
0.031738,1.010254,-0.128906,-3.236641,-0.305344,0.854962,open
0.025635,1.014648,-0.115723,-3.297710,-0.305344,0.793893,open
0.023193,1.012695,-0.112305,-3.297710,-0.305344,0.793893,open
0.030029,1.007568,-0.109375,-3.236641,-0.427481,0.854962,open
0.032471,1.007324,-0.112305,-3.297710,-0.244275,0.916031,open
0.025879,1.010498,-0.114502,-3.236641,-0.122137,0.916031,open
0.028320,1.010254,-0.108887,-3.358779,-0.183206,0.732824,open
0.029541,1.011719,-0.121826,-3.236641,0.000000,0.732824,open
0.026367,1.009521,-0.104248,-3.297710,-0.061069,0.732824,open
0.027588,1.010986,-0.114746,-3.297710,0.122137,0.854962,open
0.026123,1.010986,-0.107178,-3.175573,0.061069,0.854962,open
0.028809,1.006104,-0.113281,-3.236641,0.122137,0.732824,open
0.026611,1.010254,-0.115723,-3.297710,0.183206,0.854962,open
0.022461,1.004150,-0.116943,-3.297710,0.122137,0.671756,open
0.028809,1.007812,-0.119873,-3.236641,0.183206,0.732824,open
0.025879,1.013672,-0.123291,-3.175573,-0.061069,0.916031,open
0.024658,1.006836,-0.124268,-3.236641,0.366412,0.793893,open
0.030518,1.016602,-0.112061,-3.175573,0.122137,0.671756,open
0.030029,1.006348,-0.114014,-3.175573,0.183206,0.854962,open
0.024902,1.005615,-0.123291,-3.236641,0.122137,0.916031,open
0.025391,1.009521,-0.135986,-3.114504,-0.549618,0.671756,open
0.019043,1.013428,-0.158447,-2.992366,-0.427481,0.916031,open
0.021729,1.009521,-0.166260,-3.175573,-0.488550,0.793893,open
0.022949,1.011230,-0.108398,-3.419847,-0.793893,0.671756,open
0.013428,1.013428,-0.134277,-3.480916,-1.038168,0.732824,open
0.041504,1.000488,-0.142334,-3.908397,-1.038168,0.793893,open
0.029053,1.009277,-0.126953,-3.603053,-0.854962,0.793893,open
0.023193,1.005127,-0.082275,-2.748092,-1.160305,0.732824,open
0.029297,1.006592,-0.123779,-3.480916,-1.282443,0.732824,open
0.014893,1.009277,-0.096436,-3.053435,-0.671756,0.732824,open
0.029053,1.008057,-0.081055,-3.175573,-0.671756,0.732824,open
0.031006,1.007324,-0.117188,-3.603053,-0.977099,0.916031,open
0.032471,1.007080,-0.111328,-3.419847,-0.549618,0.793893,open
0.021240,1.009033,-0.108398,-2.748092,-0.305344,0.916031,open
0.027100,1.006348,-0.113281,-2.992366,-0.671756,0.793893,open
0.034668,1.008057,-0.111328,-3.175573,-0.366412,0.793893,open
0.028076,1.007080,-0.118164,-3.114504,-0.183206,0.732824,open
0.023438,1.013428,-0.097656,-3.297710,-0.305344,0.916031,open
0.028564,1.007080,-0.110107,-3.358779,-0.183206,0.854962,open
0.027344,1.003418,-0.127686,-2.931298,-0.488550,0.854962,open
0.021240,1.006836,-0.115479,-2.992366,-0.488550,0.732824,open
0.022705,1.013428,-0.144287,-3.236641,-0.366412,0.854962,open
0.026367,1.005859,-0.131348,-3.236641,-0.610687,0.793893,open
0.024658,1.012695,-0.133057,-3.480916,-0.793893,0.854962,open
0.020996,1.004883,-0.131348,-3.480916,-0.671756,0.793893,open
0.023926,1.014893,-0.126709,-3.419847,-0.793893,0.916031,open
0.029053,1.002686,-0.093018,-3.114504,-0.854962,0.732824,open
0.023682,1.005371,-0.116455,-3.480916,-0.793893,0.793893,open
0.030273,1.001709,-0.118896,-3.297710,-0.671756,0.732824,open
0.028076,1.006348,-0.106445,-3.053435,-0.549618,0.916031,open
0.023438,1.016602,-0.112305,-3.603053,-0.488550,0.732824,open
0.020752,1.005859,-0.103027,-3.358779,-0.427481,0.793893,open
0.027344,1.001465,-0.102783,-3.175573,-0.488550,0.732824,open
0.018311,1.008789,-0.121094,-3.419847,-0.427481,0.671756,open
0.028076,1.007812,-0.144287,-3.236641,-0.488550,0.854962,open
0.028564,1.006592,-0.123535,-3.053435,-0.305344,0.793893,open
0.025146,1.011475,-0.125732,-3.419847,-0.549618,0.793893,open
0.030029,1.002197,-0.131104,-3.480916,-0.854962,0.854962,open
0.021240,1.006104,-0.116943,-3.236641,-0.732824,0.671756,open
0.027344,1.001465,-0.119385,-3.297710,-0.671756,0.854962,open
0.035889,1.012939,-0.115479,-3.419847,-0.610687,0.793893,open
0.025146,1.006836,-0.103760,-2.992366,-0.732824,0.854962,open
0.026123,1.008789,-0.105713,-3.358779,-0.732824,0.854962,open
0.028564,1.005127,-0.122559,-3.236641,-0.427481,0.854962,open
0.034668,1.005127,-0.125244,-3.114504,-0.488550,0.916031,open
0.031494,1.007568,-0.104980,-2.992366,-0.671756,0.732824,open
0.022705,1.005615,-0.125732,-3.419847,-0.427481,0.793893,open
0.028320,1.011475,-0.131592,-3.175573,-0.427481,0.793893,open
0.022705,1.011719,-0.118652,-3.236641,-0.671756,0.732824,open
0.024658,1.011230,-0.125732,-3.297710,-0.732824,0.793893,open
0.021973,1.005859,-0.117432,-3.236641,-0.793893,0.793893,open
0.034912,1.007080,-0.106689,-3.419847,-0.610687,0.854962,open
0.032959,1.004883,-0.119385,-3.358779,-0.916031,0.854962,open
0.024170,1.003174,-0.120361,-3.114504,-0.671756,0.793893,open
0.026367,1.013184,-0.113525,-3.236641,-0.610687,0.732824,open
0.027588,1.015381,-0.119629,-3.297710,-0.610687,0.671756,open
0.029053,1.007812,-0.118164,-3.603053,-0.793893,0.793893,open
0.028320,1.008545,-0.116455,-3.419847,-0.671756,0.732824,open
0.028564,1.005615,-0.127930,-3.358779,-0.732824,0.916031,open
0.026123,1.007568,-0.115234,-3.175573,-0.488550,0.732824,open
0.026123,1.007324,-0.123535,-3.175573,-0.793893,0.610687,open
0.025635,1.007324,-0.109131,-3.175573,-0.671756,0.854962,open
0.027100,1.004883,-0.120605,-3.419847,-0.610687,0.854962,open
0.027832,1.010986,-0.115723,-3.175573,-0.732824,0.916031,open
0.026123,1.005127,-0.121094,-3.297710,-0.793893,0.854962,open
0.024414,1.011719,-0.118164,-3.236641,-0.549618,0.732824,open
0.026367,1.002197,-0.113525,-3.297710,-0.793893,0.732824,open
0.025879,1.016602,-0.117432,-3.114504,-0.793893,0.977099,open
0.027588,1.009766,-0.116455,-3.297710,-0.732824,0.854962,open
0.024658,1.012451,-0.112061,-3.053435,-0.488550,0.793893,open
0.032227,1.008057,-0.110840,-3.358779,-0.732824,1.038168,open
0.035400,1.004395,-0.121094,-3.297710,-0.671756,0.854962,open
0.030762,1.010498,-0.131348,-3.297710,-0.671756,0.793893,open
0.023926,1.008057,-0.127197,-3.297710,-0.610687,0.732824,open
0.027832,1.008789,-0.114014,-3.114504,-0.793893,0.854962,open
0.027832,1.008789,-0.115967,-3.236641,-0.610687,0.732824,open
0.033936,1.005615,-0.111084,-3.358779,-0.732824,0.916031,open
0.026855,1.005127,-0.124756,-3.480916,-0.732824,0.854962,open
0.032959,1.013672,-0.116699,-3.358779,-0.549618,0.671756,open
0.026855,1.004639,-0.121338,-3.358779,-0.488550,0.854962,open
0.030762,1.006104,-0.122559,-3.236641,-0.549618,0.793893,open
0.030518,1.006592,-0.110840,-3.053435,-0.671756,0.793893,open
0.026855,1.010254,-0.105713,-3.297710,-0.732824,0.732824,open
0.031494,1.008057,-0.111084,-3.358779,-0.488550,0.732824,open
0.022461,1.001709,-0.115234,-3.297710,-0.610687,0.793893,open
0.027588,1.009521,-0.120605,-3.236641,-0.610687,0.854962,open
0.032227,1.017334,-0.109863,-3.358779,-0.671756,0.671756,open
0.025879,1.011475,-0.114990,-3.175573,-0.427481,0.610687,open
0.033691,1.009277,-0.119141,-3.236641,-0.549618,0.671756,open
0.025879,1.012451,-0.122803,-3.297710,-0.671756,0.671756,open
0.022461,1.005127,-0.118408,-3.419847,-0.671756,0.732824,open
0.029785,1.008545,-0.123779,-3.236641,-0.488550,0.854962,open
0.024902,1.011719,-0.120361,-3.419847,-0.488550,0.793893,open
0.020996,1.009766,-0.115479,-3.175573,-0.488550,0.671756,open
0.029297,1.006104,-0.114746,-3.419847,-0.793893,0.854962,open
0.020508,1.009033,-0.125488,-3.175573,-0.549618,0.977099,open
0.030029,1.008789,-0.116211,-3.297710,-0.671756,0.671756,open
0.031006,1.010498,-0.108154,-3.175573,-0.366412,0.793893,open
0.032715,1.011719,-0.130371,-3.114504,-0.549618,0.732824,open
0.029297,1.009277,-0.108643,-3.297710,-0.610687,0.854962,open
0.023926,1.008789,-0.113037,-3.236641,-0.366412,0.793893,open
0.023682,1.012695,-0.116943,-2.992366,-0.671756,0.732824,open
0.020996,1.012695,-0.114990,-3.236641,-0.671756,0.854962,open
0.025879,1.008301,-0.117432,-3.175573,-0.732824,0.732824,open
0.025391,1.013428,-0.112061,-3.358779,-0.366412,0.916031,open
0.028320,1.012695,-0.118652,-3.114504,-0.671756,0.732824,open
0.017822,1.010010,-0.125732,-3.358779,-0.610687,0.671756,open
0.027344,1.008057,-0.129639,-3.419847,-0.671756,0.793893,open
0.022461,1.008301,-0.117920,-3.297710,-0.732824,0.671756,open
0.023682,1.010498,-0.114014,-3.419847,-0.610687,0.732824,open
0.032227,1.010498,-0.117920,-3.114504,-0.549618,0.671756,open
0.032227,1.003662,-0.117920,-3.175573,-0.488550,0.732824,open
0.029053,1.004639,-0.121094,-3.236641,-0.610687,0.977099,open
0.029785,1.012939,-0.112549,-3.175573,-0.732824,0.916031,open
0.023438,1.012695,-0.125977,-3.297710,-0.427481,0.916031,open
0.026611,1.010498,-0.124512,-2.992366,-0.671756,0.732824,open
0.022461,1.012207,-0.114990,-3.297710,-0.549618,0.854962,open
0.028320,1.008301,-0.122070,-3.297710,-0.610687,0.732824,open
0.025146,1.012939,-0.120361,-3.236641,-0.488550,0.854962,open
0.023193,1.010498,-0.118896,-3.358779,-0.610687,0.854962,open
0.029785,1.010010,-0.116699,-3.114504,-0.732824,0.854962,open
0.023193,1.007080,-0.128174,-3.114504,-0.671756,0.793893,open
0.033447,1.012939,-0.114746,-3.175573,-0.732824,0.732824,open
0.030273,1.011475,-0.111328,-3.236641,-0.610687,0.854962,open
0.026123,1.011719,-0.118652,-3.480916,-0.671756,0.916031,open
0.029053,1.004150,-0.119629,-3.297710,-0.488550,0.793893,open
0.028809,1.010742,-0.120361,-3.297710,-0.427481,0.732824,open
0.023926,1.007568,-0.119629,-3.236641,-0.549618,0.793893,open
0.028564,1.008545,-0.114258,-3.297710,-0.366412,0.793893,open
0.025879,1.007324,-0.122803,-3.358779,-0.671756,0.732824,open
0.027588,1.003174,-0.111328,-3.480916,-0.671756,0.732824,open
