ax, ay, az, gx, gy, gz, state
0.176025, 1.011230, -0.159668, -3.847328, 74.564888, 0.305344, opening
0.170898, 1.013428, -0.174805, -3.786260, 74.442749, 0.244275, opening
-0.021973, 1.083740, -0.011719, -3.053435, 70.717560, -1.404580, opening
0.156982, 0.999756, -0.128174, -4.702290, 72.977097, 0.244275, opening
0.151367, 0.995850, -0.143311, -3.664122, 73.160309, 0.244275, opening
0.167725, 1.007080, -0.181396, -2.015267, 72.244278, 0.122137, opening
0.156006, 1.010986, -0.150879, -0.916031, 72.061066, 0.244275, opening
0.172607, 1.017334, -0.182373, -2.198473, 71.450378, 0.305344, opening
0.153320, 1.017578, -0.166748, -1.465649, 71.572517, 0.366412, opening
0.158936, 1.007812, -0.184082, -4.030534, 70.473282, 0.122137, opening
0.161377, 1.006348, -0.165771, -3.175573, 70.290077, 0.061069, opening
0.183594, 1.001953, -0.188965, -1.038168, 69.740456, 0.061069, opening
0.151123, 1.000977, -0.160645, -2.564886, 69.435112, 0.244275, opening
0.148926, 1.010254, -0.174072, -5.862596, 68.763359, 0.183206, opening
0.154053, 1.007324, -0.153564, -6.229008, 68.519081, 0.183206, opening
0.158203, 0.998047, -0.217285, -7.145038, 68.152672, 0.183206, opening
0.144775, 1.007568, -0.170898, -6.167939, 67.236641, 0.427481, opening
0.149902, 1.011230, -0.150391, -5.801527, 66.809158, 0.183206, opening
0.137451, 1.014893, -0.259033, -5.984733, 65.282440, 0.488550, opening
0.141357, 1.015381, -0.195557, -4.396946, 64.977097, 0.488550, opening
0.135254, 0.997314, -0.208740, -4.335878, 64.610687, 0.366412, opening
0.139160, 1.007568, -0.253662, -3.603053, 63.450382, 0.488550, opening
0.131348, 1.005615, -0.223145, -3.358779, 62.290077, 0.427481, opening
0.128906, 1.016113, -0.295410, -3.236641, 60.763359, 0.671756, opening
0.127930, 1.001953, -0.318359, -3.114504, 58.992367, 0.488550, opening
0.117676, 1.014404, -0.343018, -3.114504, 56.977100, 0.549618, opening
0.111572, 0.997314, -0.355713, -3.053435, 54.656490, 0.488550, opening
0.107178, 1.008545, -0.389160, -3.053435, 52.274811, 0.427481, opening
0.099121, 1.006104, -0.389648, -3.175573, 49.954197, 0.610687, opening
0.095947, 1.007568, -0.405762, -3.297710, 47.267178, 0.549618, opening
0.091064, 1.005859, -0.420166, -3.236641, 44.702290, 0.488550, opening
0.077148, 1.003662, -0.404785, -3.114504, 42.137405, 0.549618, opening
0.076904, 1.009033, -0.399902, -2.992366, 39.511452, 0.610687, opening
0.073730, 1.005127, -0.388916, -2.870229, 37.190842, 0.549618, opening
0.070312, 1.010986, -0.381348, -3.114504, 34.564884, 0.671756, opening
0.063721, 1.008057, -0.373047, -2.809160, 32.244274, 0.610687, opening
0.021973, 1.030273, -0.275879, -0.183206, 30.778625, 1.343511, opening
0.066162, 1.023926, -0.360352, -1.648855, 28.274809, 0.793893, opening
0.051025, 0.991699, -0.280029, -1.587786, 26.503817, 0.671756, opening
0.049561, 1.000732, -0.289551, -2.198473, 24.977098, 0.732824, opening
0.046875, 1.008057, -0.260986, -2.687023, 23.389313, 0.610687, opening
0.045898, 0.999512, -0.258057, -3.236641, 21.984734, 0.610687, opening
0.051025, 1.003906, -0.246826, -3.053435, 20.824427, 0.610687, opening
0.041504, 1.014404, -0.217285, -2.564886, 19.664122, 0.610687, opening
0.040283, 1.003418, -0.230957, -3.297710, 18.687023, 0.610687, opening
0.041260, 1.009521, -0.234131, -3.603053, 17.465649, 0.549618, opening
0.037109, 1.007812, -0.223877, -3.541985, 16.671755, 0.854962, opening
0.030273, 1.007324, -0.234863, -3.175573, 15.572519, 0.610687, opening
0.040527, 1.003906, -0.234375, -3.175573, 14.778626, 0.610687, opening
0.038330, 1.001709, -0.225586, -3.175573, 13.801527, 0.671756, opening
0.038330, 1.004883, -0.217041, -2.870229, 12.763359, 0.671756, opening
0.029541, 1.001953, -0.176270, -3.053435, 12.091603, 0.854962, opening
0.021240, 1.010498, -0.164062, -3.175573, 11.297710, 0.671756, opening
0.027832, 1.008789, -0.145508, -3.053435, 10.992367, 0.610687, opening
0.024902, 1.004883, -0.130859, -2.687023, 10.809160, 0.854962, opening
0.025146, 1.026123, -0.133545, -3.175573, 10.625955, 0.671756, opening
0.031494, 1.002686, -0.129883, -2.748092, 10.503817, 0.549618, opening
0.028564, 1.003662, -0.119385, -3.175573, 10.381680, 0.732824, opening
0.032227, 1.000244, -0.106445, -2.259542, 10.381680, 0.793893, opening
0.022949, 1.031738, -0.137695, -3.847328, 10.320611, 0.671756, opening
0.033936, 1.012695, -0.134033, -3.236641, 9.832061, 0.671756, opening
0.010498, 1.013428, -0.093750, -3.603053, 10.625955, 0.488550, opening
0.036621, 1.017090, -0.128662, -2.259542, 10.015267, 0.549618, opening
0.015869, 1.008057, -0.087158, -2.564886, 10.137404, 0.854962, opening
0.026855, 1.012939, -0.108154, -2.564886, 9.709924, 0.671756, opening
-0.013672, 1.017334, -0.078369, -3.725191, 9.526717, 0.732824, opening
0.028809, 1.003418, -0.117676, -4.580153, 10.015267, 0.610687, opening
0.039795, 0.998779, -0.116943, -3.297710, 9.709924, 0.793893, opening
0.011719, 1.004883, -0.074707, -2.625954, 10.137404, 0.610687, opening
0.023193, 1.031006, -0.140625, -2.931298, 9.709924, 0.854962, opening
0.035889, 1.008545, -0.138672, -3.786260, 9.587787, 0.732824, opening
0.013428, 0.992920, -0.086670, -3.053435, 9.832061, 0.427481, opening
0.037354, 1.014160, -0.147461, -2.992366, 9.526717, 0.549618, opening
0.020752, 1.016357, -0.123291, -3.297710, 9.832061, 0.854962, opening
0.032959, 1.012207, -0.124268, -2.381679, 9.832061, 0.793893, opening
0.023438, 1.015381, -0.113770, -3.480916, 9.893129, 0.671756, opening
0.045654, 0.990234, -0.131348, -2.809160, 9.465649, 0.610687, opening
0.040283, 0.994141, -0.125977, -2.809160, 9.282443, 0.793893, opening
0.017334, 1.018555, -0.103516, -3.725191, 9.832061, 0.610687, opening
0.041260, 1.007568, -0.129150, -2.870229, 9.343512, 0.854962, opening
0.028076, 1.021240, -0.145264, -3.297710, 9.343512, 1.038168, opening
0.020264, 1.000244, -0.105225, -3.175573, 9.465649, 0.671756, opening
0.012939, 1.012695, -0.169922, -3.114504, 8.366412, 0.610687, opening
0.024658, 0.978271, -0.071045, 10.870229, 9.221375, 0.793893, opening
0.032471, 1.007812, -0.755371, -3.603053, 1.038168, 1.648855, opening
-0.017334, 1.103760, -0.386475, -4.946565, 2.748092, 0.244275, opening
0.005127, 0.984131, -0.414307, -10.198473, -4.396946, 0.000000, opening
0.096924, 0.996826, -0.360352, -16.793894, -6.106870, 0.366412, opening
-0.065674, 0.962646, -0.028809, -5.312977, -3.969466, 0.549618, opening
0.097900, 0.923340, -0.029297, -2.381679, -9.038168, 1.038168, opening
-0.010010, 1.026123, -0.082520, -3.969466, -11.236641, 1.221374, opening
0.022461, 1.004639, 0.011719, 1.770992, -5.129771, 1.221374, opening
-0.032471, 1.030762, 0.093994, -0.977099, -5.496183, 0.671756, opening
0.040283, 1.037109, -0.047363, -7.267176, -9.648855, 0.732824, opening
0.006592, 0.928711, -0.153320, -5.801527, -6.045802, 0.671756, opening
0.051758, 0.993652, -0.231934, -3.603053, -4.763359, 0.854962, opening
0.006836, 1.013428, 0.114746, 1.648855, -8.916031, 1.282443, opening
0.016846, 1.036377, -0.209473, -1.587786, -6.412214, 0.793893, opening
0.042725, 1.007568, -0.271240, -4.519084, -4.335878, 0.793893, opening
-0.008545, 1.038086, 0.153564, -3.847328, -5.129771, 0.671756, opening
0.051514, 0.976318, -0.102051, -5.312977, -6.595420, 0.549618, opening
0.060547, 0.954346, -0.220947, -4.641222, -4.335878, 0.854962, opening
0.014160, 1.026123, -0.002441, 0.671756, -3.480916, 0.977099, opening
0.031738, 1.030273, -0.003418, -0.366412, -5.435114, 0.977099, opening
0.027588, 1.032715, -0.245850, -7.022901, -4.335878, 0.793893, opening
0.039062, 1.014160, -0.052002, -3.786260, -2.076336, 0.671756, opening
0.017578, 0.984619, -0.001953, -4.396946, -3.236641, 0.793893, opening
0.034668, 1.000977, -0.157959, -5.740458, -3.786260, 0.854962, opening
0.030518, 1.005371, -0.091797, -0.183206, -1.343511, 0.977099, opening
0.010498, 1.033691, -0.031738, -0.854962, -1.587786, 0.793893, opening
0.031494, 1.029541, -0.082031, -4.519084, -2.870229, 0.610687, opening
0.024170, 0.994873, -0.132568, -5.435114, -1.099237, 0.549618, opening
0.033936, 0.985352, -0.052734, -3.664122, -0.427481, 0.732824, opening
0.016113, 0.992676, -0.026855, -2.687023, -1.648855, 0.793893, opening
0.030518, 1.013428, -0.161133, -2.015267, -0.916031, 0.916031, opening
0.033447, 1.015381, -0.093750, -1.832061, 0.122137, 0.854962, opening
0.017334, 1.031494, -0.065430, -4.274809, -0.671756, 0.793893, opening
0.026367, 1.012207, -0.148438, -5.679389, -1.038168, 0.610687, opening
0.031250, 0.991699, -0.125000, -4.335878, 0.244275, 0.854962, opening
0.015137, 1.003418, -0.068359, -1.587786, 0.305344, 0.793893, opening
0.028564, 1.004150, -0.110107, -1.893130, -0.610687, 1.038168, opening
0.027344, 1.018066, -0.152344, -3.175573, 0.183206, 0.610687, opening
0.029785, 1.023926, -0.095215, -3.358779, 0.549618, 0.732824, opening
0.021729, 0.999512, -0.097412, -5.007634, -0.427481, 0.549618, opening
0.032959, 0.998047, -0.157959, -4.152672, -0.122137, 0.671756, opening
0.023682, 1.015381, -0.123047, -3.297710, -0.549618, 0.732824, opening
0.020752, 1.003662, -0.121338, -3.358779, -0.488550, 0.671756, opening
0.023438, 1.012939, -0.122559, -3.175573, -0.610687, 0.854962, opening
0.014648, 1.005371, -0.120850, -3.236641, -0.732824, 0.732824, opening
0.020264, 1.009521, -0.119873, -3.175573, -0.549618, 0.732824, opening
0.018311, 1.003174, -0.120361, -3.236641, -0.549618, 0.793893, opening
0.018555, 1.007324, -0.122070, -3.236641, -0.610687, 0.671756, opening
0.019531, 1.011475, -0.122070, -3.297710, -0.732824, 0.916031, opening
0.020996, 1.005859, -0.128418, -3.236641, -0.610687, 0.916031, opening
0.018799, 1.006592, -0.114258, -3.175573, -0.549618, 0.549618, opening
0.018555, 1.003174, -0.114990, -3.236641, -0.671756, 0.732824, opening
0.021973, 1.005371, -0.120605, -3.297710, -0.732824, 0.732824, opening
0.020508, 1.015625, -0.111816, -3.175573, -0.671756, 0.977099, opening
0.017822, 1.009766, -0.124756, -3.358779, -0.549618, 0.793893, opening
0.020020, 1.011475, -0.112549, -3.419847, -0.488550, 0.732824, opening
0.016846, 1.007324, -0.116211, -3.297710, -0.610687, 0.732824, opening
0.024414, 1.004639, -0.119141, -3.175573, -0.549618, 0.916031, opening
0.023193, 1.003662, -0.119629, -3.236641, -0.549618, 0.671756, opening
0.020020, 1.009277, -0.129883, -3.236641, -0.732824, 0.854962, opening
0.009277, 1.012207, -0.116211, -3.358779, -0.610687, 0.916031, opening
0.016357, 1.005127, -0.126953, -3.236641, -0.732824, 0.793893, opening
0.018311, 1.006348, -0.128418, -3.236641, -0.671756, 0.732824, opening
0.014160, 1.006836, -0.123535, -3.297710, -0.610687, 0.732824, opening
0.014404, 1.011963, -0.118408, -3.358779, -0.488550, 0.732824, opening
0.015137, 1.007080, -0.121094, -3.175573, -0.610687, 0.854962, opening
0.017578, 1.008057, -0.117188, -3.114504, -0.671756, 0.854962, opening
0.010254, 1.009033, -0.122070, -3.236641, -0.732824, 0.732824, opening
0.017334, 1.013916, -0.117432, -3.297710, -0.671756, 0.793893, opening
0.029053, 1.015869, -0.139648, -3.175573, -0.732824, 0.732824, opening
0.013428, 1.013916, -0.109619, -3.053435, -1.038168, 0.854962, opening
0.022949, 1.003662, -0.116455, -3.236641, -0.549618, 0.671756, opening
0.027832, 1.013184, -0.122070, -3.358779, -0.610687, 0.671756, opening
0.010010, 1.009521, -0.107178, -3.053435, -0.671756, 0.610687, opening
0.023682, 0.998779, -0.111084, -3.175573, -0.671756, 0.854962, opening
-0.036377, 0.946289, 0.010254, -2.687023, 0.916031, 0.610687, opening
0.023682, 1.019043, -0.273438, -2.442748, -1.648855, 0.793893, opening
0.031494, 0.962891, -0.040771, -6.229008, 0.793893, 0.488550, opening
0.288086, 1.066406, -0.149170, -3.725191, 2.870229, 0.793893, opening
0.272949, 0.988525, -0.072510, -4.580153, 5.801527, 0.610687, opening
-0.252197, 0.984863, 0.446533, -1.587786, 0.671756, 0.549618, opening
-0.011719, 0.983154, 0.079834, -3.541985, 5.496183, 0.671756, opening
0.012451, 0.997559, 0.136719, -2.137405, 6.595420, 0.854962, opening
-0.000488, 1.013672, 0.118896, -3.053435, 8.793893, 0.549618, opening
-0.037354, 0.961914, 0.156494, -1.099237, 9.648855, 0.549618, opening
0.043945, 1.012451, 0.007568, -1.893130, 11.114504, 0.427481, opening
0.004639, 0.986572, 0.054932, -1.709924, 12.885496, 0.427481, opening
0.033447, 0.987061, 0.185791, -1.954198, 14.045801, 0.916031, opening
0.008301, 1.037109, -0.022217, -5.740458, 15.083969, 0.610687, opening
0.051758, 0.982178, -0.002441, -5.251908, 17.465649, 0.793893, opening
-0.004639, 1.025635, 0.046387, -1.954198, 18.748091, 0.793893, opening
0.049805, 1.003418, -0.088379, -3.358779, 18.503817, 0.854962, opening
0.006348, 0.999023, -0.098145, -3.664122, 19.114504, 0.916031, opening
0.044434, 1.014160, -0.122070, -2.564886, 18.870230, 0.854962, opening
0.023193, 1.008057, -0.168945, -4.152672, 18.503817, 0.610687, opening
0.033447, 1.014648, -0.182861, -3.969466, 18.015266, 0.671756, opening
0.024902, 1.019775, -0.169678, -3.541985, 17.770992, 0.610687, opening
0.035889, 0.999268, -0.145996, -3.419847, 17.465649, 0.671756, opening
0.021729, 1.007812, -0.138428, -2.625954, 17.221375, 0.732824, opening
0.040039, 1.020264, -0.135498, -2.748092, 17.587786, 0.671756, opening
0.014404, 1.003418, -0.065918, -3.175573, 17.404581, 0.549618, opening
0.047363, 1.013672, -0.091553, -3.114504, 17.832062, 0.671756, opening
0.020996, 1.028320, -0.137207, -3.419847, 17.770992, 0.732824, opening
-0.042480, 1.000488, 0.044678, -2.015267, 17.282442, 0.549618, opening
0.168457, 1.010498, -0.030518, -3.114504, 21.618320, 0.549618, opening
-0.071045, 1.000488, -0.028809, -4.030534, 19.541985, 0.610687, opening
0.110596, 0.993896, -0.061279, -5.557252, 23.816793, 0.427481, opening
0.100830, 0.969727, 0.178711, -4.824428, 25.709925, 0.122137, opening
0.046631, 1.074951, -0.179932, -3.908397, 28.519085, 0.183206, opening
0.161133, 0.948975, -0.000732, -2.625954, 27.480917, 0.549618, opening
0.031982, 1.005859, 0.099121, -0.671756, 27.480917, 0.671756, opening
-0.103271, 0.968262, 0.229736, -3.236641, 29.068703, 0.427481, opening
-0.106689, 1.059326, 0.100586, -3.358779, 29.923664, 0.061069, opening
0.012451, 0.954102, 0.273438, -2.076336, 31.450382, 0.549618, opening
0.017822, 0.964844, 0.171143, -1.282443, 34.564884, 0.732824, opening
0.056152, 1.027100, 0.126465, -3.114504, 35.908398, 0.610687, opening
0.015625, 1.008545, 0.118408, -2.015267, 37.679390, 0.549618, opening
0.060059, 1.016846, 0.176270, -1.587786, 39.755726, 0.732824, opening
0.024902, 1.036865, 0.044189, -3.053435, 41.587788, 0.183206, opening
0.073486, 0.993652, 0.104736, -2.687023, 43.175571, 0.549618, opening
0.068359, 1.046143, 0.120605, -2.076336, 45.862595, 0.488550, opening
0.081787, 0.997803, 0.096436, -3.480916, 47.816795, 0.305344, opening
0.066162, 1.004883, 0.103760, -3.725191, 49.832062, 0.549618, opening
0.090820, 1.030518, 0.128174, -3.419847, 52.580154, 0.244275, opening
0.077881, 0.993896, 0.105713, -3.297710, 54.778625, 0.183206, opening
0.106201, 1.006348, 0.129883, -3.114504, 56.854961, 0.305344, opening
0.097656, 1.015137, 0.102295, -3.969466, 58.503819, 0.183206, opening
0.106445, 0.998291, 0.093018, -3.114504, 60.641220, 0.305344, opening
0.120850, 1.017090, 0.098389, -3.419847, 62.412212, 0.366412, opening
0.124023, 1.008545, 0.061279, -3.480916, 64.488548, 0.244275, opening
0.128174, 1.009033, 0.083008, -3.175573, 66.137405, 0.183206, opening
0.139648, 1.015625, 0.062256, -3.664122, 67.725189, 0.244275, opening
0.138916, 0.990234, 0.030029, -3.419847, 69.190842, 0.244275, opening
0.150879, 1.015625, 0.009277, -2.931298, 70.595421, 0.305344, opening
0.153320, 1.004395, 0.041992, -3.664122, 71.572517, 0.244275, opening
0.147949, 1.003418, -0.028564, -4.458015, 72.610687, 0.244275, opening
0.162354, 1.006104, -0.026123, -3.786260, 73.526718, 0.122137, opening
0.159668, 1.006836, -0.023193, -3.908397, 74.259544, 0.305344, opening
0.166748, 1.008789, -0.063477, -2.870229, 74.748093, 0.244275, opening
0.170898, 1.017090, -0.089355, -3.847328, 75.297707, 0.305344, opening
0.166504, 1.001709, -0.092041, -3.969466, 75.419846, 0.305344, opening
0.170410, 1.009033, -0.118896, -4.213740, 75.236641, 0.183206, opening
0.166260, 1.042725, -0.140137, -5.374046, 75.297707, 1.221374, opening
0.163818, 0.998291, -0.159424, -1.465649, 75.358780, 0.488550, opening
0.155273, 1.000244, -0.179932, -3.603053, 74.198471, 0.366412, opening
0.143066, 0.988037, -0.128662, -3.908397, 73.587784, 0.244275, opening
0.175049, 1.023682, -0.201416, -3.664122, 73.465652, 0.427481, opening
0.167480, 1.004395, -0.172607, -5.312977, 73.038170, 0.854962, opening
0.173096, 1.013672, -0.152832, -3.419847, 72.366409, 0.366412, opening
0.158447, 1.011475, -0.214600, -5.007634, 71.633591, 0.305344, opening
0.165283, 1.005371, -0.150391, -3.480916, 71.511452, 0.488550, opening
0.148193, 1.006348, -0.157715, -1.221374, 70.900764, 0.549618, opening
0.162842, 1.004395, -0.171387, -2.503817, 70.534355, 0.366412, opening
0.147217, 1.016602, -0.170166, -2.320611, 70.290077, 0.366412, opening
0.158691, 1.012207, -0.158447, -1.954198, 70.045799, 0.549618, opening
0.148682, 1.005615, -0.174561, -1.893130, 68.946564, 0.427481, opening
0.152588, 1.019775, -0.160156, -2.625954, 69.129768, 0.122137, opening
0.146484, 1.013184, -0.161621, -3.969466, 67.969467, 0.366412, opening
0.139160, 1.011719, -0.174561, -4.519084, 67.664124, 0.244275, opening
0.138916, 1.000488, -0.152832, -2.809160, 67.297707, 0.488550, opening
0.147949, 1.009521, -0.161865, -3.053435, 66.870232, 0.305344, opening
0.145752, 1.009033, -0.157715, -5.312977, 66.198471, 0.427481, opening
0.139648, 0.997559, -0.149170, -2.809160, 66.381683, 0.488550, opening
0.136475, 1.008057, -0.159180, -2.076336, 65.709923, 0.427481, opening
0.139648, 1.018066, -0.144775, -1.893130, 65.526718, 0.305344, opening
0.127930, 1.007080, -0.174072, -2.992366, 65.038170, 0.488550, opening
0.136475, 1.008545, -0.157227, -3.541985, 64.732826, 0.488550, opening
0.131836, 1.005371, -0.144531, -3.114504, 64.427483, 0.366412, opening
0.146240, 1.011963, -0.198242, -4.824428, 63.694656, 0.305344, opening
0.144043, 0.996338, -0.145508, -1.832061, 63.450382, 0.305344, opening
0.135742, 0.994385, -0.138184, -4.702290, 62.778625, 0.122137, opening
0.121338, 1.010010, -0.162842, -4.335878, 62.473282, 0.244275, opening
0.127930, 1.006348, -0.163574, -4.641222, 62.167938, 0.366412, opening
0.123291, 1.004639, -0.143799, -3.358779, 61.984734, 0.488550, opening
0.126953, 1.014893, -0.152588, -4.763359, 61.679390, 0.549618, opening
0.128418, 1.005371, -0.143555, -3.114504, 61.129772, 0.366412, opening
0.126709, 1.005371, -0.150146, -4.030534, 60.763359, 0.427481, opening
0.123291, 1.007568, -0.142822, -1.770992, 60.824429, 0.305344, opening
0.121826, 1.014648, -0.157471, -2.687023, 60.152672, 0.549618, opening
0.121582, 1.005615, -0.163086, -2.625954, 60.030533, 0.427481, opening
0.117676, 0.996338, -0.146484, -2.320611, 59.725189, 0.366412, opening
0.119385, 1.011230, -0.136475, -2.625954, 59.175571, 0.427481, opening
0.117920, 1.012939, -0.167480, -2.931298, 58.992367, 0.427481, opening
0.115723, 1.009277, -0.153076, -2.076336, 58.809162, 0.305344, opening
0.119385, 1.006836, -0.149170, -2.564886, 58.503819, 0.427481, opening
0.113770, 1.022217, -0.150879, -2.748092, 58.259541, 0.244275, opening
0.112305, 0.999023, -0.162109, -2.809160, 57.587788, 0.244275, opening
0.105957, 1.004150, -0.152588, -3.175573, 57.221375, 0.427481, opening
0.116211, 1.012695, -0.143066, -3.358779, 57.099236, 0.427481, opening
0.098145, 1.016846, -0.191406, -3.664122, 56.122139, 0.305344, opening
0.093750, 1.042236, -0.226807, -3.175573, 55.694656, 0.366412, opening
0.112061, 1.042480, -0.170166, -1.038168, 56.061069, 0.244275, opening
0.121826, 0.991455, -0.244629, -3.175573, 55.145039, 0.488550, opening
0.113037, 0.983398, -0.230225, -3.786260, 53.679390, 0.366412, opening
0.094482, 1.034180, -0.125732, -2.503817, 53.251907, 0.427481, opening
0.099121, 1.004150, -0.261719, -3.725191, 52.396946, 0.305344, opening
0.103271, 1.020508, -0.261963, -4.274809, 51.480915, 0.305344, opening
0.102783, 1.003906, -0.192139, -3.480916, 51.114506, 0.244275, opening
0.104980, 1.001221, -0.248291, -3.786260, 49.587788, 0.305344, opening
0.095459, 1.003174, -0.288574, -5.007634, 48.000000, 0.488550, opening
0.087402, 1.011230, -0.209961, -2.870229, 46.961834, 0.427481, opening
0.078369, 1.010742, -0.291504, -4.274809, 45.801525, 0.488550, opening
0.084961, 1.010986, -0.266357, -3.114504, 44.396946, 0.488550, opening
0.082764, 1.006592, -0.238525, -4.580153, 43.175571, 0.549618, opening
0.073486, 1.016602, -0.294434, -4.458015, 41.770992, 0.488550, opening
0.070557, 1.009033, -0.249268, -3.358779, 40.183205, 0.305344, opening
0.077393, 1.003906, -0.240479, -3.725191, 39.206108, 0.793893, opening
0.071289, 1.002441, -0.278564, -2.748092, 37.984734, 0.671756, opening
0.059570, 1.010986, -0.253418, -3.908397, 36.580154, 0.549618, opening
0.070801, 1.003418, -0.230225, -3.175573, 35.297710, 0.488550, opening
0.066650, 1.000732, -0.257568, -3.175573, 34.259541, 0.427481, opening
0.058594, 1.010986, -0.237793, -2.564886, 33.038170, 0.854962, opening
0.060547, 1.010986, -0.203857, -2.503817, 32.244274, 0.671756, opening
0.047119, 1.008789, -0.201904, -3.114504, 31.450382, 0.671756, opening
0.056396, 1.007812, -0.221924, -3.480916, 30.412214, 0.732824, opening
0.053223, 1.010498, -0.190430, -3.358779, 29.618320, 0.671756, opening
0.053711, 1.008545, -0.224365, -3.725191, 28.580153, 0.671756, opening
0.055664, 1.008301, -0.232666, -3.725191, 27.664122, 0.671756, opening
0.057617, 1.006104, -0.200684, -2.748092, 26.687023, 0.732824, opening
0.039551, 1.006836, -0.220947, -2.564886, 25.770992, 0.671756, opening
0.050049, 1.000244, -0.230713, -3.175573, 25.099237, 0.671756, opening
0.043945, 1.010498, -0.186035, -2.931298, 24.000000, 0.610687, opening
0.042725, 1.009033, -0.182129, -3.114504, 23.572519, 0.610687, opening
0.037598, 1.010742, -0.188232, -2.809160, 22.839695, 0.488550, opening
0.043213, 1.009033, -0.164795, -2.748092, 22.412214, 0.610687, opening
0.036621, 1.009277, -0.168701, -3.114504, 21.984734, 0.793893, opening
0.038574, 1.000488, -0.160889, -2.931298, 21.435114, 0.549618, opening
0.041260, 1.014404, -0.163574, -2.198473, 20.885496, 0.427481, opening
0.031250, 1.012451, -0.167969, -3.419847, 20.396946, 0.610687, opening
0.037598, 1.005371, -0.175049, -3.053435, 19.969465, 0.671756, opening
0.037354, 1.012207, -0.157471, -3.786260, 19.419847, 0.671756, opening
0.035889, 1.011230, -0.171143, -3.603053, 18.809160, 0.671756, opening
0.038574, 1.004150, -0.183350, -3.175573, 18.320610, 0.610687, opening
-0.131836, 0.774902, 0.165283, -0.061069, -0.427481, 0.793893, opening
-0.362549, 1.369629, -1.119385, 14.961832, 5.679389, 1.526718, opening
-0.061279, 0.970703, -2.364746, -11.664123, 1.343511, 1.099237, opening
0.081543, 1.025879, 0.159424, -5.190840, 0.610687, 0.366412, opening
-0.107422, 0.938965, 0.409668, 3.908397, -10.931297, 0.488550, opening
0.157959, 0.849365, -1.056152, -20.702290, -8.916031, 0.427481, opening
0.030762, 1.083496, -0.462891, -9.526717, -7.938931, 0.916031, opening
0.133057, 0.872559, 0.513916, 1.465649, -10.748092, 0.854962, opening
-0.014893, 0.980713, -0.299561, -5.618320, -15.022901, 1.221374, opening
0.032471, 0.964844, 0.156006, 5.251908, -11.114504, 1.465649, opening
-0.034180, 1.067383, 0.119385, -1.282443, -5.862596, 0.793893, opening
0.057617, 1.057129, -0.075439, -6.351145, -11.541985, 0.732824, opening
0.077637, 0.930664, -0.189209, -8.977099, -6.839694, 0.610687, opening
0.003662, 1.005127, -0.101807, -2.442748, -3.847328, 0.671756, opening
